	0	1	2	3	4	5	6
997	998	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.7	2025-05-16	12:19:40	1848570232
998	999	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.8	2025-05-16	12:19:40	1848570232
999	1000	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	0.8	2025-05-16	12:19:40	1848570232
1000	1001	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.7	2025-05-16	12:19:40	1848570232
1001	1002	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-05-16	12:19:53	1848570232
1002	1003	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-05-16	13:42:53	1859529109
1003	1004	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-05-19	10:52:48	1859529109
1004	1005	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-05-19	11:04:15	1859529109
1005	1006	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.5	2025-05-20	09:35:12	1848570232
1006	1007	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.6	2025-05-20	09:35:12	1848570232
1007	1008	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	3.0	2025-05-20	09:35:12	1848570232
1008	1009	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.6	2025-05-20	09:35:12	1848570232
1009	1010	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-05-20	09:35:12	1848570232
1010	1011	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-05-20	09:36:04	1848570232
1011	1012	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.2	2025-05-20	11:34:00	1848570232
1012	1013	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.2	2025-05-20	11:34:01	1848570232
1013	1014	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	0.2	2025-05-20	11:34:01	1848570232
1014	1015	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.2	2025-05-20	11:34:01	1848570232
1015	1016	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-05-20	11:48:12	1783121115
1016	1017	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-05-21	09:51:05	1848570232
1017	1018	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.2	2025-05-21	09:57:08	1848570232
1018	1019	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.2	2025-05-21	09:57:08	1848570232
1019	1020	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.2	2025-05-21	09:57:08	1848570232
1020	1021	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.2	2025-05-21	09:57:08	1848570232
1021	1022	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.1	2025-05-21	09:57:38	1848570232
1022	1023	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-05-21	11:36:55	1783121115
1023	1024	Наконечники Accumax 1000 ul  AT-1000-K	INIT_BASE_CODE_OLIGO_LAB_0000173	1.0	2025-05-21	12:33:55	1783121115
1024	1025	Наконечники Accumax 1000 ul  AT-1000-K	INIT_BASE_CODE_OLIGO_LAB_0000173	11.0	2025-05-21	12:34:23	1783121115
1025	1026	Наконечники Accumax 1000 ul  AT-1000-K	INIT_BASE_CODE_OLIGO_LAB_0000173	1.0	2025-05-21	12:36:03	1783121115
1026	1027	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-05-22	10:25:27	1848570232
1027	1028	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.0	2025-05-22	14:56:21	1848570232
1028	1029	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.0	2025-05-22	14:56:21	1848570232
1029	1030	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.0	2025-05-22	14:56:21	1848570232
1030	1031	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.0	2025-05-22	14:56:21	1848570232
1031	1032	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-05-22	14:57:15	1848570232
1032	1033	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	5.0	2025-05-23	11:35:18	1848570232
1033	1034	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.15	2025-05-26	10:40:15	1848570232
1034	1035	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.2	2025-05-26	10:40:30	1848570232
1035	1036	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.15	2025-05-26	10:41:20	1848570232
1036	1037	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.8	2025-05-26	10:41:57	1848570232
1037	1038	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.8	2025-05-26	10:41:57	1848570232
1038	1039	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.7	2025-05-26	10:41:57	1848570232
1039	1040	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.7	2025-05-26	10:41:57	1848570232
1040	1041	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-05-26	11:22:14	1783121115
1041	1042	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-05-27	10:14:34	1859529109
1042	1043	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	1.0	2025-05-27	11:38:50	1783121115
1043	1044	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-05-27	12:04:05	1783121115
1044	1045	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	5.0	2025-05-27	13:10:07	1848570232
1045	1046	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.5	2025-05-28	08:24:12	1848570232
1046	1047	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.5	2025-05-28	08:24:12	1848570232
1047	1048	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.5	2025-05-28	08:24:12	1848570232
1048	1049	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.4	2025-05-28	08:24:12	1848570232
1049	1050	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-05-28	08:24:29	1848570232
1050	1051	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-05-28	09:16:54	1783121115
1051	1052	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.2	2025-05-28	09:27:54	1848570232
1052	1053	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.2	2025-05-28	09:27:54	1848570232
1053	1054	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	0.2	2025-05-28	09:27:54	1848570232
1054	1055	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.2	2025-05-28	09:27:54	1848570232
1055	1056	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-05-28	12:34:47	1783121115
1056	1057	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	5.0	2025-05-28	20:12:52	1848570232
1057	1058	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	4.0	2025-05-28	20:12:52	1848570232
1058	1059	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	4.0	2025-05-28	20:12:52	1848570232
1059	1060	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	6.0	2025-05-28	20:12:52	1848570232
1060	1061	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-05-28	20:24:55	1848570232
1061	1062	Наконечники 10 ul Vertex (SSIbio) 4138N00	default	8.0	2025-05-29	11:14:31	1859529109
1062	1063	Наконечники 10 ul Vertex (SSIbio) 4138N00	default	1.0	2025-05-29	11:27:27	1859529109
1063	1064	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-05-29	13:37:37	1859529109
1064	1065	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-05-29	13:37:37	1859529109
1065	1066	Наконечники Accumax 1000 ul  AT-1000-K	INIT_BASE_CODE_OLIGO_LAB_0000173	1.0	2025-05-30	09:53:28	1783121115
1066	1067	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.0	2025-05-30	10:01:17	1848570232
1067	1068	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.5	2025-05-30	10:01:17	1848570232
1068	1069	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.6	2025-05-30	10:01:17	1848570232
1069	1070	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.0	2025-05-30	10:01:17	1848570232
1070	1071	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.5	2025-05-30	10:01:28	1848570232
1071	1072	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.5	2025-05-30	10:01:28	1848570232
1072	1073	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	0.5	2025-05-30	10:01:28	1848570232
1073	1074	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.5	2025-05-30	10:01:28	1848570232
1074	1075	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-05-30	10:02:15	1848570232
1075	1076	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	5.0	2025-05-30	16:19:41	1848570232
1076	1077	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.0	2025-06-02	10:03:40	1848570232
1077	1078	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.0	2025-06-02	10:03:40	1848570232
1078	1079	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.0	2025-06-02	10:03:40	1848570232
1079	1080	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.0	2025-06-02	10:03:40	1848570232
1080	1081	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.1	2025-06-02	10:04:10	1848570232
1081	1082	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-06-02	10:19:42	1848570232
1082	1083	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-06-02	10:26:26	1859529109
1083	1084	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-06-03	11:00:23	1848570232
1084	1085	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	5.0	2025-06-03	12:13:25	1848570232
1085	1086	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	3.5	2025-06-03	12:13:25	1848570232
1086	1087	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	3.7	2025-06-03	12:13:26	1848570232
1087	1088	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	5.0	2025-06-03	12:13:26	1848570232
1088	1089	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-06-03	12:13:40	1848570232
1089	1090	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-06-03	17:04:06	1848570232
1090	1091	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.1	2025-06-04	10:43:04	1848570232
1091	1092	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-06-04	11:46:47	1859529109
1092	1093	Наконечники Nest 304016 1250ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000146	1.0	2025-06-04	11:57:55	1783121115
1093	1094	Наконечники Nest 304016 1250ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000146	4.0	2025-06-04	11:58:04	1783121115
1094	1095	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	1.0	2025-06-04	13:28:39	1848570232
1095	1096	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-06-05	10:57:36	1859529109
1096	1097	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-06-05	10:58:27	1859529109
1097	1098	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	5.0	2025-06-05	11:59:06	1848570232
1098	1099	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	3.7	2025-06-09	12:24:39	1848570232
1099	1100	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	3.5	2025-06-09	12:24:39	1848570232
1100	1101	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	3.1	2025-06-09	12:24:39	1848570232
1101	1102	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	3.0	2025-06-09	12:24:39	1848570232
1102	1103	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	3.0	2025-06-09	12:25:11	1848570232
1103	1104	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.2	2025-06-09	12:25:39	1848570232
1104	1105	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.1	2025-06-09	12:26:06	1848570232
1105	1106	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-06-09	12:29:08	1848570232
1106	1107	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-06-09	13:40:28	1783121115
1107	1108	Наконечники Accumax 1000 ul  AT-1000-K	INIT_BASE_CODE_OLIGO_LAB_0000173	1.0	2025-06-09	13:41:20	1783121115
1108	1109	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	5.0	2025-06-10	11:18:49	1848570232
1109	1110	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-06-11	11:41:49	1859529109
1110	1111	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-06-17	13:06:10	1783121115
1111	1112	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.2	2025-06-18	09:27:49	1848570232
1112	1113	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.5	2025-06-18	09:27:49	1848570232
1113	1114	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.4	2025-06-18	09:27:49	1848570232
1114	1115	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.5	2025-06-18	09:27:49	1848570232
1115	1116	PR3-009 2`-O-4`-C-Locked-5-Me-C(Bz) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000126	0.1	2025-06-18	09:27:49	1848570232
1116	1117	PR4-001. 2`-O-4`-C-Locked-T Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000127	0.1	2025-06-18	09:27:49	1848570232
1117	1118	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-06-18	09:27:49	1848570232
1118	1119	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.12	2025-06-18	09:28:23	1848570232
1119	1120	Наконечники Accumax 1000 ul  AT-1000-K	INIT_BASE_CODE_OLIGO_LAB_0000173	1.0	2025-06-18	11:59:24	1783121115
1120	1121	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-06-18	13:58:30	1848570232
1121	1122	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.9	2025-06-19	13:10:41	1848570232
1122	1123	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.0	2025-06-19	13:10:41	1848570232
1123	1124	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.9	2025-06-19	13:10:41	1848570232
1124	1125	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.9	2025-06-19	13:10:41	1848570232
1125	1126	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.15	2025-06-19	13:10:41	1848570232
1126	1127	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.5	2025-06-19	13:11:16	1848570232
1127	1128	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.5	2025-06-19	13:11:16	1848570232
1128	1129	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	0.3	2025-06-19	13:11:16	1848570232
1129	1130	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.3	2025-06-19	13:11:16	1848570232
1130	1131	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-06-19	13:11:16	1848570232
1131	1132	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.1	2025-06-19	13:11:53	1848570232
1132	1133	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	5.0	2025-06-20	07:50:39	1848570232
1133	1134	стрип 8 пробирок по 1.2мл sovtech 	INIT_BASE_CODE_OLIGO_LAB_0000150	2.0	2025-06-20	08:24:23	1783121115
1134	1135	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-06-20	08:24:41	1783121115
1135	1136	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.9	2025-06-23	10:23:40	1848570232
1136	1137	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.2	2025-06-23	10:23:40	1848570232
1137	1138	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.2	2025-06-23	10:23:40	1848570232
1138	1139	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.9	2025-06-23	10:23:40	1848570232
1139	1140	PR1-002. 2`-O-4`-C-Locked-A(Bz) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000124	0.1	2025-06-23	10:23:40	1848570232
1140	1141	PR2-005 2`-O-4`-C-Locked-G(dmf) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000125	0.1	2025-06-23	10:23:40	1848570232
1141	1142	PR3-009 2`-O-4`-C-Locked-5-Me-C(Bz) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000126	0.1	2025-06-23	10:23:40	1848570232
1142	1143	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-06-23	10:23:40	1848570232
1143	1144	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.1	2025-06-23	10:24:14	1848570232
1144	1145	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-06-23	10:25:08	1859529109
1145	1146	йод кристаллический	INIT_BASE_CODE_OLIGO_LAB_0000011	1.0	2025-06-23	10:25:08	1859529109
1146	1147	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-06-23	10:25:08	1859529109
1147	1148	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.9	2025-06-24	09:46:16	1848570232
1148	1149	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.0	2025-06-24	09:46:16	1848570232
1149	1150	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.0	2025-06-24	09:46:16	1848570232
1150	1151	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.0	2025-06-24	09:46:16	1848570232
1151	1152	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-06-24	09:46:16	1848570232
1152	1153	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.1	2025-06-24	09:47:21	1848570232
1153	1154	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-06-27	11:29:18	1848570232
1154	1155	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.5	2025-06-27	13:17:35	1848570232
1155	1156	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.5	2025-06-27	13:17:35	1848570232
1156	1157	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	0.5	2025-06-27	13:17:35	1848570232
1157	1158	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.5	2025-06-27	13:17:35	1848570232
1158	1159	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-06-27	13:17:35	1848570232
1159	1160	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-06-27	13:18:39	1848570232
1160	1161	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-06-30	11:45:25	1783121115
1161	1162	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.0	2025-07-01	08:36:28	1848570232
1162	1163	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.0	2025-07-01	08:36:28	1848570232
1163	1164	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.4	2025-07-01	08:36:28	1848570232
1164	1165	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.1	2025-07-01	08:36:28	1848570232
1165	1166	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.23	2025-07-01	08:36:28	1848570232
1166	1167	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-07-01	08:37:04	1848570232
1167	1168	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-07-01	09:28:15	1783121115
1168	1169	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	3.0	2025-07-01	09:38:59	1848570232
1169	1170	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	3.2	2025-07-01	09:38:59	1848570232
1170	1171	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	3.6	2025-07-01	09:38:59	1848570232
1171	1172	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.8	2025-07-01	09:38:59	1848570232
1172	1173	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.1	2025-07-01	09:40:00	1848570232
1173	1174	Винтовые крышки красные 	INIT_BASE_CODE_OLIGO_LAB_0000164	1.0	2025-07-01	13:26:57	1783121115
1174	1175	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-07-02	11:12:20	1859529109
1175	1176	Наконечники Nest 304016 1250ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000146	2.0	2025-07-02	11:13:08	1859529109
1176	1177	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	10.0	2025-07-02	11:43:56	1848570232
1177	1178	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-07-02	14:57:13	1859529109
1178	1179	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.5	2025-07-03	11:33:50	1848570232
